2017	213	17	20	-1.38
2017	213	17	25	-1.45
2017	213	17	30	-1.58
2017	213	17	35	-1.61
2017	213	17	40	-1.29
2017	213	17	45	-1.38
2017	213	17	50	-1.69
2017	213	17	55	-1.65
2017	213	18	0	-1.58
2017	213	18	5	-1.56
2017	213	18	10	-1.63
2017	213	18	15	-1.73
2017	213	18	20	-1.88
2017	213	18	25	-2.22
2017	213	18	30	-2.45
2017	213	18	35	-2.64
2017	213	18	40	-2.67
2017	213	18	45	-2.78
2017	213	18	50	-2.78
2017	213	18	55	-2.78
2017	213	19	0	-2.97
2017	213	19	5	-2.91
2017	213	19	10	-2.91
2017	213	19	15	-2.66
2017	213	19	20	-2.88
2017	213	19	25	-2.51
2017	213	19	30	-2.49
2017	213	19	35	-2.54
2017	213	19	40	-2.52
2017	213	19	45	-2.48
2017	213	19	50	-2.29
2017	213	19	55	NaN
2017	213	20	0	NaN
2017	213	20	5	-2.32
2017	213	20	10	-2.44
2017	213	20	15	-2.34
2017	213	20	20	-2.25
2017	213	20	25	-2.27
2017	213	20	30	-2.17
2017	213	20	35	NaN
2017	213	20	40	NaN
2017	213	20	45	-2.1
2017	213	20	50	-2.09
2017	213	20	55	-2.19
2017	213	21	0	-2.18
2017	213	21	5	-2.1
2017	213	21	10	-2.08
2017	213	21	15	-2.07
2017	213	21	20	-2.27
2017	213	21	25	-2.21
2017	213	21	30	-2.02
2017	213	21	35	-2.14
2017	213	21	40	-2.17
2017	213	21	45	-2.29
2017	213	21	50	-2.2
2017	213	21	55	-2.2
2017	213	22	0	-2.12
2017	213	22	5	-1.67
2017	213	22	10	-1.89
2017	213	22	15	-1.53
2017	213	22	20	-1.68
2017	213	22	25	-1.49
2017	213	22	30	-1.86
2017	213	22	35	-1.66
2017	213	22	40	-1.55
2017	213	22	45	-1.65
2017	213	22	50	-1.64
2017	213	22	55	-1.56
2017	213	23	0	NaN
2017	213	23	5	-1.73
2017	213	23	10	-1.34
2017	213	23	15	-1.79
2017	213	23	20	-2.02
2017	213	23	25	-2.05
2017	213	23	30	NaN
2017	213	23	35	-1.97
2017	213	23	40	NaN
2017	213	23	45	NaN
2017	213	23	50	-1.84
2017	213	23	55	NaN
2017	214	0	0	NaN
2017	214	0	5	NaN
2017	214	0	10	-1.93
2017	214	0	15	NaN
2017	214	0	20	NaN
2017	214	0	25	NaN
2017	214	0	30	NaN
2017	214	0	35	NaN
2017	214	0	40	NaN
2017	214	0	45	-1.85
2017	214	0	50	NaN
2017	214	0	55	NaN
2017	214	1	0	-1.98
2017	214	1	5	-1.68
2017	214	1	10	-1.9
2017	214	1	15	-1.63
2017	214	1	20	-1.78
2017	214	1	25	-1.96
2017	214	1	30	-1.74
2017	214	1	35	-1.77
2017	214	1	40	-1.65
2017	214	1	45	-1.56
2017	214	1	50	-1.39
2017	214	1	55	-1.43
2017	214	2	0	-1.66
2017	214	2	5	-1.67
2017	214	2	10	-1.6
2017	214	2	15	-1.74
2017	214	2	20	-1.88
2017	214	2	25	-1.67
2017	214	2	30	-1.54
2017	214	2	35	-1.57
2017	214	2	40	-1.77
2017	214	2	45	-1.72
2017	214	2	50	-1.67
2017	214	2	55	-1.82
2017	214	3	0	-1.71
2017	214	3	5	-1.6
2017	214	3	10	-1.56
2017	214	3	15	-1.42
2017	214	3	20	-1.34
2017	214	3	25	-1.67
2017	214	3	30	-1.39
2017	214	3	35	-1.52
2017	214	3	40	-1.76
2017	214	3	45	-1.69
2017	214	3	50	-1.9
2017	214	3	55	-1.91
2017	214	4	0	-1.71
2017	214	4	5	-1.61
2017	214	4	10	-1.65
2017	214	4	15	-1.61
2017	214	4	20	-1.53
2017	214	4	25	-1.57
2017	214	4	30	-1.43
2017	214	4	35	-1.12
2017	214	4	40	-1.39
2017	214	4	45	-1.65
2017	214	4	50	-1.46
2017	214	4	55	-1.39
2017	214	5	0	-1.38
2017	214	5	5	-1.37
2017	214	5	10	-1.4
2017	214	5	15	-1.4
2017	214	5	20	-1.69
2017	214	5	25	-1.68
2017	214	5	30	-1.56
2017	214	5	35	-1.65
2017	214	5	40	-1.71
2017	214	5	45	-1.66
2017	214	5	50	-1.77
2017	214	5	55	-1.67
2017	214	6	0	-1.68
2017	214	6	5	-1.66
2017	214	6	10	-1.45
2017	214	6	15	-1.56
2017	214	6	20	-1.41
2017	214	6	25	-1.54
2017	214	6	30	-1.57
2017	214	6	35	-1.53
2017	214	6	40	-1.53
2017	214	6	45	-1.39
2017	214	6	50	-1.26
2017	214	6	55	-1.33
2017	214	7	0	-1.31
2017	214	7	5	-1.33
2017	214	7	10	-1.18
2017	214	7	15	-1.1
2017	214	7	20	-1.19
2017	214	7	25	-1.24
2017	214	7	30	-0.33
2017	214	7	35	0.3
2017	214	7	40	-0.02
2017	214	7	45	-0.38
2017	214	7	50	0.06
2017	214	7	55	-0.22
2017	214	8	0	-0.02
2017	214	8	5	0.09
2017	214	8	10	-0.08
2017	214	8	15	-0.24
2017	214	8	20	-0.59
2017	214	8	25	-0.4
2017	214	8	30	-0.24
2017	214	8	35	-0.04
2017	214	8	40	-0.02
2017	214	8	45	0.25
2017	214	8	50	0.04
2017	214	8	55	-0.14
2017	214	9	0	-0.12
2017	214	9	5	0.38
2017	214	9	10	0.25
2017	214	9	15	-0.4
2017	214	9	20	-0.47
2017	214	9	25	-0.28
2017	214	9	30	-0.36
2017	214	9	35	-0.42
2017	214	9	40	-0.94
2017	214	9	45	-0.48
2017	214	9	50	-0.39
2017	214	9	55	-0.23
2017	214	10	0	-0.2
2017	214	10	5	-0.2
2017	214	10	10	-0.13
2017	214	10	15	-0.12
2017	214	10	20	-0.11
2017	214	10	25	0.08
2017	214	10	30	0.3
2017	214	10	35	0.45
2017	214	10	40	0.48
2017	214	10	45	0.58
2017	214	10	50	-0.04
2017	214	10	55	0.29
2017	214	11	0	0.06
2017	214	11	5	-0.02
2017	214	11	10	-0.05
2017	214	11	15	0.02
2017	214	11	20	0.14
2017	214	11	25	0.17
2017	214	11	30	0.06
2017	214	11	35	-0.17
2017	214	11	40	-0.3
2017	214	11	45	-0.09
2017	214	11	50	-0.07
2017	214	11	55	-0.1
2017	214	12	0	-0.12
2017	214	12	5	-0.59
2017	214	12	10	-0.86
2017	214	12	15	-0.91
2017	214	12	20	-0.35
2017	214	12	25	-0.39
2017	214	12	30	-0.6
2017	214	12	35	-0.12
2017	214	12	40	0.07
2017	214	12	45	0.5
2017	214	12	50	0.45
2017	214	12	55	0.72
2017	214	13	0	0.86
2017	214	13	5	0.88
2017	214	13	10	0.67
2017	214	13	15	0.75
2017	214	13	20	1.06
2017	214	13	25	1.09
2017	214	13	30	1.16
2017	214	13	35	1.21
2017	214	13	40	1.04
2017	214	13	45	1.17
2017	214	13	50	1.26
2017	214	13	55	1.14
2017	214	14	0	1.71
2017	214	14	5	1.61
2017	214	14	10	1.93
2017	214	14	15	-0.08
2017	214	14	20	0.08
2017	214	14	25	0.76
2017	214	14	30	0.42
2017	214	14	35	0.22
2017	214	14	40	-0.04
2017	214	14	45	-0.25
2017	214	14	50	-0.42
