Observation Time (UTC),Penetration (mV/m),Quiet (mV/m),Quiet plus Penetration (mV/m)
2017-08-16 00:00:00,0.0002814186477325047,-0.2809465298270407,-0.2806651111793082
2017-08-16 00:05:00,0.0005916175133233202,-0.28110476541143303,-0.2805131478981097
2017-08-16 00:10:00,0.001246590652268906,-0.2812175923423834,-0.2799710016901145
2017-08-16 00:15:00,0.0024158513670539663,-0.28132808728572667,-0.2789122359186727
2017-08-16 00:20:00,0.00347173495445906,-0.28147133914513145,-0.2779996041906724
2017-08-16 00:25:00,0.003875385157157028,-0.28165048577559854,-0.2777751006184415
2017-08-16 00:30:00,0.0038449080578928014,-0.281860677269962,-0.2780157692120692
2017-08-16 00:35:00,0.002974944093102984,-0.2820970637210557,-0.2791221196279527
2017-08-16 00:40:00,0.0012148017851263402,-0.2823547952217138,-0.28113999343658747
2017-08-16 00:45:00,-0.0006991474899935845,-0.28262902186477024,-0.2833281693547638
2017-08-16 00:50:00,-0.001903068390641451,-0.28291489374305906,-0.28481796213370053
2017-08-16 00:55:00,-0.0024818907908059407,-0.2832075609494141,-0.2856894517402201
2017-08-16 01:00:00,-0.0031249991378107496,-0.28350217357666974,-0.28662717271448046
2017-08-16 01:05:00,-0.0043275453384887825,-0.2837938817176598,-0.28812142705614857
2017-08-16 01:10:00,-0.005795101065174343,-0.2840778354652179,-0.28987293653039226
2017-08-16 01:15:00,-0.006313180030180598,-0.2843491849121786,-0.2906623649423592
2017-08-16 01:20:00,-0.005251746024406867,-0.28460308015137575,-0.2898548261757826
2017-08-16 01:25:00,-0.004306773353231286,-0.28483467127564316,-0.2891414446288744
2017-08-16 01:30:00,-0.004794768698781487,-0.28503910837781504,-0.2898338770765965
2017-08-16 01:35:00,-0.006019886961630274,-0.28521154155072537,-0.2912314285123556
2017-08-16 01:40:00,-0.00679134625471689,-0.28534712088720815,-0.29213846714192504
2017-08-16 01:45:00,-0.007586024137421922,-0.28544099648009713,-0.29302702061751906
2017-08-16 01:50:00,-0.008699518087678285,-0.28548831842222677,-0.29418783650990504
2017-08-16 01:55:00,-0.010206929845850704,-0.28548423680643076,-0.29569116665228146
2017-08-16 02:00:00,-0.012327758789888366,-0.2854239017255432,-0.29775166051543156
2017-08-16 02:05:00,-0.013450613942667515,-0.28530246327239817,-0.29875307721506567
2017-08-16 02:10:00,-0.012150768977113606,-0.2851150715398296,-0.2972658405169432
2017-08-16 02:15:00,-0.012030839692382975,-0.28485687662067133,-0.29688771631305433
2017-08-16 02:20:00,-0.011672988762702436,-0.28452302860775763,-0.2961960173704601
2017-08-16 02:25:00,-0.006292614251947955,-0.28410867759392255,-0.2904012918458705
2017-08-16 02:30:00,0.0017412157782185724,-0.28360897367199966,-0.2818677578937811
2017-08-16 02:35:00,0.008558372333007195,-0.2830190669348235,-0.27446069460181627
2017-08-16 02:40:00,0.028509182668347056,-0.2823341074752277,-0.2538249248068806
2017-08-16 02:45:00,0.05240172792020249,-0.2815492453860465,-0.229147517465844
2017-08-16 02:50:00,0.06870183297941024,-0.28065963076011374,-0.2119577977807035
2017-08-16 02:55:00,0.07903564793203843,-0.2796604136902635,-0.20062476575822508
2017-08-16 03:00:00,0.07986124197150668,-0.2785467442693299,-0.19868550229782322
2017-08-16 03:05:00,0.07841571436286117,-0.27731377259014656,-0.1988980582272854
2017-08-16 03:10:00,0.07277902772579563,-0.27595664874554804,-0.2031776210197524
2017-08-16 03:15:00,0.06239670236983488,-0.2744705228283679,-0.21207382045853304
2017-08-16 03:20:00,0.04386178716399005,-0.27285288300484883,-0.22899109584085878
2017-08-16 03:25:00,0.03419765034602971,-0.2711105697348671,-0.23691291938883738
2017-08-16 03:30:00,0.030803067290451156,-0.26925276155170746,-0.2384496942612563
2017-08-16 03:35:00,0.024670609040655763,-0.26728863698865485,-0.24261802794799908
2017-08-16 03:40:00,0.016353447457542646,-0.2652273745789939,-0.2488739271214513
2017-08-16 03:45:00,0.014439972011652464,-0.2630781528560095,-0.24863818084435704
2017-08-16 03:50:00,0.015604110415171147,-0.26085015035298653,-0.24524603993781538
2017-08-16 03:55:00,0.01572528123992304,-0.25855254560320967,-0.24282726436328664
2017-08-16 04:00:00,0.015217354679380467,-0.2561945171399638,-0.24097716246058332
2017-08-16 04:05:00,0.014368513504226072,-0.25378524349653386,-0.2394167299923078
2017-08-16 04:10:00,0.013489962658369159,-0.2513339032062044,-0.23784394054783525
2017-08-16 04:15:00,0.01211098750371012,-0.24884967480226025,-0.23673868729855013
2017-08-16 04:20:00,0.010264531153212872,-0.24634173681798646,-0.23607720566477358
2017-08-16 04:25:00,0.007951142655076774,-0.24381926778666763,-0.23586812513159086
2017-08-16 04:30:00,0.005292939126654664,-0.2412914462415886,-0.23599850711493395
2017-08-16 04:35:00,0.002933171977180027,-0.23876745071603436,-0.23583427873885435
2017-08-16 04:40:00,0.001198335181445449,-0.2362564597432894,-0.23505812456184397
2017-08-16 04:45:00,-0.0010205688512374242,-0.23376765185663864,-0.23478822070787606
2017-08-16 04:50:00,-0.0017361303041979756,-0.23131020558936716,-0.23304633589356513
2017-08-16 04:55:00,-0.01223504789522056,-0.22889329947475945,-0.24112834736998
2017-08-16 05:00:00,-0.04902288923741745,-0.22652611204610013,-0.27554900128351756
2017-08-16 05:05:00,-0.0798826793376446,-0.22421782183667455,-0.30410050117431914
2017-08-16 05:10:00,-0.08695503109037941,-0.22197760737976732,-0.30893263847014674
2017-08-16 05:15:00,-0.07750565700038621,-0.21981464720866298,-0.2973203042090492
2017-08-16 05:20:00,-0.06200259818284098,-0.2177381198566467,-0.2797407180394877
2017-08-16 05:25:00,-0.054678214300495444,-0.2157572038570029,-0.27043541815749833
2017-08-16 05:30:00,-0.0506391977178829,-0.2138810777430168,-0.2645202754608997
2017-08-16 05:35:00,-0.04935336105105204,-0.21211892004797303,-0.2614722810990251
2017-08-16 05:40:00,-0.051663285989021375,-0.21047990930515625,-0.2621431952941776
2017-08-16 05:45:00,-0.0584707302990735,-0.2089732240478515,-0.26744395434692503
2017-08-16 05:50:00,-0.06317151149943757,-0.20760804280934333,-0.2707795543087809
2017-08-16 05:55:00,-0.06888037031431753,-0.2063935441229169,-0.2752739144372344
2017-08-16 06:00:00,-0.07352559231372578,-0.20533890652185668,-0.27886449883558245
2017-08-16 06:05:00,-0.06724499688519156,-0.2044466388583816,-0.27169163574357313
2017-08-16 06:10:00,-0.055328290181038034,-0.20369257126044593,-0.25902086144148395
2017-08-16 06:15:00,-0.05011844519148384,-0.20304586417493758,-0.2531643093664214
2017-08-16 06:20:00,-0.0457953060665422,-0.20247567804874486,-0.24827098411528706
