Observation Time (UTC),Penetration (mV/m),Quiet (mV/m),Quiet plus Penetration (mV/m)
2017-08-13 12:15:00,-0.06456467009149638,0.3219420678766353,0.2573773977851389
2017-08-13 12:20:00,-0.04455167559464655,0.3281152023676674,0.2835635267730208
2017-08-13 12:25:00,-0.03319851993262606,0.3340156188088308,0.3008170988762047
2017-08-13 12:30:00,-0.024403971458931067,0.33963650577785726,0.31523253431892617
2017-08-13 12:35:00,-0.015497615190008899,0.3449710518524773,0.32947343666246837
2017-08-13 12:40:00,0.00034641847651911196,0.3500124456104224,0.3503588640869415
2017-08-13 12:45:00,0.022944805866526523,0.3547538756294237,0.3776986814959502
2017-08-13 12:50:00,0.035178253849119226,0.35918853048721205,0.39436678433633127
2017-08-13 12:55:00,0.04249829540398347,0.3633095987615185,0.405807894165502
2017-08-13 13:00:00,0.04411864480774785,0.36711026903007454,0.4112289138378224
2017-08-13 13:05:00,0.03219307514221717,0.3705837298706109,0.4027768050128281
2017-08-13 13:10:00,0.008594590327931013,0.37372316986085874,0.38231776018878977
2017-08-13 13:15:00,-0.003911203826055036,0.3765217775785492,0.3726105737524942
2017-08-13 13:20:00,-0.012886091496469802,0.3789752522118012,0.3660891607153314
2017-08-13 13:25:00,-0.0307371021045376,0.3810893353902862,0.3503522332857486
2017-08-13 13:30:00,-0.04725429040782654,0.38287227935406254,0.335617988946236
2017-08-13 13:35:00,-0.04411032153893655,0.38433233634318953,0.34022201480425296
2017-08-13 13:40:00,-0.038835973669843225,0.3854777585977257,0.3466417849278825
2017-08-13 13:45:00,-0.05186319725321374,0.386316798357731,0.3344536011045172
2017-08-13 13:50:00,-0.057962627730143046,0.38685770786326334,0.3288950801331203
2017-08-13 13:55:00,-0.052770241707249414,0.3871087393543823,0.33433849764713286
2017-08-13 14:00:00,-0.04052012487366512,0.3870781450711464,0.3465580201974813
2017-08-13 14:05:00,-0.02937728238632135,0.38677417725361524,0.35739689486729387
2017-08-13 14:10:00,-0.03886847991995284,0.38620508814184695,0.3473366082218941
2017-08-13 14:15:00,-0.04902549694425596,0.3853791299759015,0.33635363303164556
2017-08-13 14:20:00,-0.046507043127904046,0.384304554995837,0.33779751186793294
2017-08-13 14:25:00,-0.02964367444423372,0.3829896154417126,0.3533459409974789
2017-08-13 14:30:00,-0.009803430872506472,0.3814425635535876,0.3716391326810811
2017-08-13 14:35:00,-0.016855578318222472,0.37967165157152066,0.3628160732532982
2017-08-13 14:40:00,-0.022402462878194335,0.3776851317355708,0.35528266885737647
2017-08-13 14:45:00,-0.0017259695400159147,0.37549125628579716,0.37376528674578124
2017-08-13 14:50:00,-0.006390117770877162,0.3730982774622585,0.3667081596913813
2017-08-13 14:55:00,-0.02827677217634999,0.3705144475050139,0.3422376753286639
2017-08-13 15:00:00,-0.016896621485366484,0.3677480186541223,0.35085139716875585
2017-08-13 15:05:00,0.03848584890188119,0.3648072431496428,0.40329309205152397
2017-08-13 15:10:00,0.07497524855731351,0.36170037323163384,0.43667562178894737
2017-08-13 15:15:00,0.07430381777436469,0.35843566114015507,0.43273947891451975
2017-08-13 15:20:00,0.05723712394172862,0.35502135911526495,0.4122584830569936
2017-08-13 15:25:00,0.034095630013208394,0.35146571939702287,0.38556134941023124
2017-08-13 15:30:00,0.014822757406518913,0.3477769942254876,0.3625997516320065
2017-08-13 15:35:00,0.004373697824276402,0.3439634358407181,0.34833713366499447
2017-08-13 15:40:00,0.0016816002316562436,0.34003329648277303,0.3417148967144293
2017-08-13 15:45:00,0.00010887805826837855,0.3359948283917117,0.33610370644998006
2017-08-13 15:50:00,-0.008722639460345936,0.33185628380759336,0.3231336443472474
2017-08-13 15:55:00,-0.013039995882632861,0.32762591497047644,0.31458591908784356
2017-08-13 16:00:00,-0.005045442797979763,0.3233119741204201,0.31826653132244037
2017-08-13 16:05:00,0.0009609111265418737,0.3189227134974833,0.3198836246240252
2017-08-13 16:10:00,0.0002782533448782956,0.31446638534172494,0.31474463868660324
2017-08-13 16:15:00,-0.0025685424741395384,0.30995124189320417,0.30738269941906465
2017-08-13 16:20:00,0.0065656602092500765,0.30538553539197993,0.31195119560123
2017-08-13 16:25:00,0.023072374574116136,0.300777518078111,0.32384989265222713
2017-08-13 16:30:00,0.03015262533016622,0.29613544219165644,0.32628806752182266
2017-08-13 16:35:00,0.02936661932483424,0.2914675599726751,0.32083417929750935
2017-08-13 16:40:00,0.02463037027217528,0.28678212366122635,0.31141249393340165
2017-08-13 16:45:00,0.015087036040409941,0.28208738549736867,0.2971744215377786
2017-08-13 16:50:00,0.0062701978830421905,0.2773915977211613,0.28366179560420346
2017-08-13 16:55:00,-0.001909720222255594,0.27270301257266316,0.27079329235040756
2017-08-13 17:00:00,-0.0026704534044926826,0.2680298822919333,0.26535942888744063
2017-08-13 17:05:00,-0.0012402206055823226,0.26338045911903046,0.26214023851344814
2017-08-13 17:10:00,0.005084468441183158,0.25876299529401386,0.263847463735197
2017-08-13 17:15:00,0.01416636024131863,0.25418574305694214,0.26835210329826076
2017-08-13 17:20:00,0.01828794738246629,0.24965511754130154,0.26794306492376785
2017-08-13 17:25:00,0.019996374588985587,0.2451701854542854,0.265166560043271
2017-08-13 17:30:00,0.013984019061561787,0.240728176396514,0.2547121954580758
2017-08-13 17:35:00,0.006068767761938985,0.23632631996860803,0.24239508773054702
2017-08-13 17:40:00,0.0031802197395297983,0.23196184577118775,0.23514206551071756
2017-08-13 17:45:00,0.003251025240726319,0.22763198340487353,0.23088300864559985
2017-08-13 17:50:00,-0.002918023626498072,0.22333396247028564,0.22041593884378757
2017-08-13 17:55:00,-0.005985436585095541,0.2190650125680448,0.21307957598294927
2017-08-13 18:00:00,-0.003958564954306046,0.21482236329877133,0.21086379834446528
2017-08-13 18:05:00,-0.00983265053276376,0.21060324426308547,0.20077059373032172
2017-08-13 18:10:00,-0.02419006856398578,0.20640488506160767,0.1822148164976219
2017-08-13 18:15:00,-0.02981017045896231,0.20222451529495822,0.1724143448359959
2017-08-13 18:20:00,-0.015931170274389877,0.19805936456375797,0.1821281942893681
2017-08-13 18:25:00,-0.007008916498888605,0.1939066624686268,0.1868977459697382
2017-08-13 18:30:00,-0.017919228161918738,0.18976363861018547,0.17184441044826673
2017-08-13 18:35:00,-0.05391620080111225,0.18562752258905424,0.13171132178794198
2017-08-13 18:40:00,-0.08647648018039598,0.18149554400585344,0.09501906382545745
2017-08-13 18:45:00,-0.09116779471221222,0.17736493246120366,0.08619713774899145
2017-08-13 18:50:00,-0.07600171147034852,0.17323291755572506,0.09723120608537654
2017-08-13 18:55:00,-0.044120867528930456,0.16909672889003832,0.12497586136110786
2017-08-13 19:00:00,-0.016589676714021413,0.16495359606476365,0.14836391935074222
2017-08-13 19:05:00,-0.004648378676802992,0.16080074868052147,0.15615237000371848
2017-08-13 19:10:00,-0.013630491537609007,0.1566354163379322,0.1430049248003232
2017-08-13 19:15:00,-0.018239271698635068,0.15245482863761634,0.13421555693898127
2017-08-13 19:20:00,-0.012932179622021868,0.1482562151801942,0.13532403555817232
2017-08-13 19:25:00,-0.006128866948075951,0.14403680556628617,0.1379079386182102
2017-08-13 19:30:00,-0.0037159798828182446,0.1397938293965128,0.13607784951369456
2017-08-13 19:35:00,-0.0047018302859855214,0.13552451627149428,0.13082268598550875
2017-08-13 19:40:00,-0.0024947868603788473,0.13122609579185118,0.12873130893147233
2017-08-13 19:45:00,0.0027031343592706304,0.12689579755820377,0.1295989319174744
2017-08-13 19:50:00,0.0018002309339685276,0.12253085117117252,0.12433108210514104
2017-08-13 19:55:00,-0.015295464600991758,0.11812848623137782,0.10283302163038607
2017-08-13 20:00:00,-0.027974508652680856,0.11368593233944008,0.08571142368675921
2017-08-13 20:05:00,-0.02933375094728433,0.10920041909597973,0.0798666681486954
2017-08-13 20:10:00,-0.02802079382105668,0.10466917610161706,0.07664838228056038
2017-08-13 20:15:00,-0.02928818498398435,0.10008943295697258,0.07080124797298823
2017-08-13 20:20:00,-0.03196702009931536,0.09545841926266663,0.06349139916335127
2017-08-13 20:25:00,-0.015792984667021868,0.09077336461931973,0.07498037995229787
2017-08-13 20:30:00,0.01608858456426051,0.08603149862755212,0.10212008319181262
2017-08-13 20:35:00,0.03980320365210363,0.08119508455986149,0.12099828821196512
2017-08-13 20:40:00,0.044044191003577704,0.07608652037625278,0.12013071137983049
2017-08-13 20:45:00,0.026902454936721543,0.07049323770860781,0.09739569264532935
2017-08-13 20:50:00,0.007404903630810288,0.06420266818880818,0.07160757181961847
2017-08-13 20:55:00,0.0023479524273142625,0.057002243448735584,0.059350195876049845
2017-08-13 21:00:00,0.006941189111862631,0.04867939512027173,0.05562058423213436
2017-08-13 21:05:00,0.008709113071801161,0.03902155483529833,0.04773066790709949
2017-08-13 21:10:00,0.00026899928582532404,0.027816154225697002,0.028085153511522326
2017-08-13 21:15:00,-0.0023103691104373845,0.014850624923349485,0.0125402558129121
2017-08-13 21:20:00,-0.00024323186397301358,0.000010464771855554039,-0.00023276709211745954
2017-08-13 21:25:00,-0.000916654561164797,-0.016426563538309444,-0.017343218099474242
2017-08-13 21:30:00,-0.0073724648403883705,-0.034084631104950566,-0.04145709594533894
2017-08-13 21:35:00,-0.018506658593710302,-0.0525879090258727,-0.07109456761958301
2017-08-13 21:40:00,-0.01909762671426286,-0.07156056839888093,-0.0906581951131438
2017-08-13 21:45:00,-0.015255033169370035,-0.0906267803217802,-0.10588181349115024
2017-08-13 21:50:00,-0.012097196506532102,-0.10941071589237548,-0.12150791239890758
2017-08-13 21:55:00,-0.010317970728902512,-0.12753654620847185,-0.13785451693737436
2017-08-13 22:00:00,-0.007739929735220272,-0.1446284423678742,-0.15236837210309448
2017-08-13 22:05:00,-0.0037919252163729515,-0.1603843852541638,-0.16417631047053674
2017-08-13 22:10:00,0.0002655736571467987,-0.17479759489402893,-0.17453202123688213
2017-08-13 22:15:00,0.0006104455519216536,-0.18793510109993572,-0.18732465554801406
2017-08-13 22:20:00,-0.0010207578107665582,-0.19986393368434993,-0.20088469149511648
2017-08-13 22:25:00,-0.00600329456802157,-0.21065112245973752,-0.2166544170277591
2017-08-13 22:30:00,-0.01023658124018037,-0.22036369723856442,-0.23060027847874479
2017-08-13 22:35:00,-0.011646430949549744,-0.2290686878332963,-0.24071511878284602
2017-08-13 22:40:00,-0.009135045677147036,-0.23683312405639936,-0.2459681697335464
2017-08-13 22:45:00,-0.0025719069042282688,-0.2437240357203394,-0.24629594262456767
2017-08-13 22:50:00,0.003788953424502456,-0.24980845263758222,-0.24601949921307978
2017-08-13 22:55:00,0.00619681236889051,-0.2551534046205939,-0.24895659225170338
2017-08-13 23:00:00,0.005258812817196212,-0.2598259214818401,-0.2545671086646439
2017-08-13 23:05:00,0.006911843598901747,-0.2638890408426818,-0.25697719724378004
2017-08-13 23:10:00,0.009574859732771229,-0.26738983156005913,-0.2578149718272879
2017-08-13 23:15:00,0.008061770050004958,-0.2703713702998078,-0.2623096002498028
2017-08-13 23:20:00,0.004439641970570814,-0.27287673372776244,-0.2684370917571916
2017-08-13 23:25:00,0.0008829490048889551,-0.2749489985097583,-0.27406604950486935
2017-08-13 23:30:00,-0.0017931608310800566,-0.2766312413116306,-0.27842440214271064
2017-08-13 23:35:00,-0.0032527168536772106,-0.2779665387992147,-0.2812192556528919
