Observation Time (UTC),Penetration (mV/m),Quiet (mV/m),Quiet plus Penetration (mV/m)
2017-08-01 00:00:00,-0.0009155263038739157,-0.2809465298270407,-0.28186205613091464
2017-08-01 00:05:00,-0.0018171200154145832,-0.28110476541143303,-0.2829218854268476
2017-08-01 00:10:00,-0.002343876242963655,-0.2812175923423834,-0.2835614685853471
2017-08-01 00:15:00,-0.0019903488538852558,-0.28132808728572667,-0.28331843613961194
2017-08-01 00:20:00,-0.0007857005191142522,-0.28147133914513145,-0.2822570396642457
2017-08-01 00:25:00,0.0011229190556989186,-0.28165048577559854,-0.2805275667198996
2017-08-01 00:30:00,0.0035114941903253423,-0.281860677269962,-0.2783491830796367
2017-08-01 00:35:00,0.005645183710374673,-0.2820970637210557,-0.27645188001068105
2017-08-01 00:40:00,0.005244767614711602,-0.2823547952217138,-0.2771100276070022
2017-08-01 00:45:00,0.0021521695893398835,-0.28262902186477024,-0.28047685227543034
2017-08-01 00:50:00,-0.0013320383775181398,-0.28291489374305906,-0.2842469321205772
2017-08-01 00:55:00,-0.003883890522288697,-0.2832075609494141,-0.28709145147170284
2017-08-01 01:00:00,-0.005146144047297689,-0.28350217357666974,-0.2886483176239674
2017-08-01 01:05:00,-0.003284191333647979,-0.2837938817176598,-0.2870780730513078
2017-08-01 01:10:00,0.001898035111431839,-0.2840778354652179,-0.2821798003537861
2017-08-01 01:15:00,0.0027529131319180486,-0.2843491849121786,-0.28159627178026053
2017-08-01 01:20:00,-0.002914143695734212,-0.28460308015137575,-0.28751722384711
2017-08-01 01:25:00,-0.007481671207620793,-0.28483467127564316,-0.29231634248326394
2017-08-01 01:30:00,-0.001677948285109296,-0.28503910837781504,-0.28671705666292435
2017-08-01 01:35:00,0.00833287599955632,-0.28521154155072537,-0.276878665551169
2017-08-01 01:40:00,0.008750385359654715,-0.28534712088720815,-0.27659673552755343
2017-08-01 01:45:00,0.004827230067292936,-0.28544099648009713,-0.2806137664128042
2017-08-01 01:50:00,0.002245931660251487,-0.28548831842222677,-0.2832423867619753
2017-08-01 01:55:00,0.0006985681008322363,-0.28548423680643076,-0.2847856687055985
2017-08-01 02:00:00,-0.004144743963855533,-0.2854239017255432,-0.2895686456893988
2017-08-01 02:05:00,-0.012859015228753197,-0.28530246327239817,-0.2981614785011514
2017-08-01 02:10:00,-0.02196884320086179,-0.2851150715398296,-0.3070839147406914
2017-08-01 02:15:00,-0.02058900793315224,-0.28485687662067133,-0.30544588455382354
2017-08-01 02:20:00,-0.006815034440913585,-0.28452302860775763,-0.2913380630486712
2017-08-01 02:25:00,-0.000979961372984223,-0.28410867759392255,-0.2850886389669068
2017-08-01 02:30:00,-0.006689268466765572,-0.28360897367199966,-0.29029824213876526
2017-08-01 02:35:00,-0.01246449024690164,-0.2830190669348235,-0.29548355718172514
2017-08-01 02:40:00,-0.014507504821296063,-0.2823341074752277,-0.2968416122965237
2017-08-01 02:45:00,-0.011877108340793993,-0.2815492453860465,-0.29342635372684045
