Observation Time (UTC),Penetration (mV/m),Quiet (mV/m),Quiet plus Penetration (mV/m)
2017-08-21 16:15:00,0.014560343704190397,0.3068619007291913,0.3214222444333817
2017-08-21 16:20:00,0.015105242172119032,0.30186570039387833,0.31697094256599734
2017-08-21 16:25:00,0.01606695651238888,0.29684505381765147,0.31291201033004035
2017-08-21 16:30:00,0.017174205234841387,0.2918105105737269,0.3089847158085683
2017-08-21 16:35:00,0.017646436412140074,0.28677262902866285,0.30441906544080294
2017-08-21 16:40:00,0.0159290097027695,0.2817419763423604,0.2976709860451299
2017-08-21 16:45:00,0.014742046956504617,0.27672912846806197,0.2914711754245666
2017-08-21 16:50:00,0.016670885153973296,0.27174467015235276,0.28841555530632607
2017-08-21 16:55:00,0.01847059074097831,0.2667991949351597,0.285269785676138
2017-08-21 17:00:00,0.021216441575737526,0.26190330514975174,0.2831197467254893
2017-08-21 17:05:00,0.023585647661540268,0.2570676119227405,0.2806532595842808
2017-08-21 17:10:00,0.02020077384262274,0.2523027351740794,0.2725035090167022
2017-08-21 17:15:00,0.014165969283998384,0.24761930361706433,0.26178527290106274
2017-08-21 17:20:00,0.01098423689363235,0.24302562227023103,0.25400985916386337
2017-08-21 17:25:00,0.011459643126551783,0.23852067027511933,0.24998031340167112
2017-08-21 17:30:00,0.013708299916953359,0.23410109010419045,0.2478093900211438
2017-08-21 17:35:00,0.015592497033788082,0.22976351886944707,0.24535601590323516
2017-08-21 17:40:00,0.016942719711108965,0.2255045883224312,0.24244730803354017
2017-08-21 17:45:00,0.01681485712319995,0.22132092485422644,0.23813578197742638
2017-08-21 17:50:00,0.012552747808416932,0.21720914949545578,0.2297618973038727
2017-08-21 17:55:00,-0.003580997961985146,0.2131658779162834,0.20958487995429828
2017-08-21 18:00:00,-0.025562455458678024,0.2091877204264135,0.18362526496773549
2017-08-21 18:05:00,-0.034752799220006486,0.20527128197509095,0.17051848275508447
2017-08-21 18:10:00,-0.035339126825436856,0.20141316215110075,0.1660740353256639
2017-08-21 18:15:00,-0.04156726809868953,0.19760995518276872,0.1560426870840792
2017-08-21 18:20:00,-0.04489923541930643,0.19385824993796116,0.14895901451865473
2017-08-21 18:25:00,-0.04081172459465543,0.19015462992408425,0.14934290532942882
2017-08-21 18:30:00,-0.02695335397286814,0.18649567328808506,0.15954231931521692
2017-08-21 18:35:00,-0.008806787226234588,0.182877952816451,0.1740711655902164
2017-08-21 18:40:00,-0.00001219224221222504,0.17929803593520996,0.17928584369299774
2017-08-21 18:45:00,0.0024576545341331653,0.1757524847099303,0.17821013924406345
2017-08-21 18:50:00,0.0003282188196640475,0.17223785584572038,0.17256607466538443
2017-08-21 18:55:00,-0.008446857300332006,0.16875070068722947,0.16030384338689746
2017-08-21 19:00:00,-0.016749323910465904,0.16528756521864746,0.14853824130818155
2017-08-21 19:05:00,-0.02696658365567168,0.16184499006370415,0.13487840640803248
2017-08-21 19:10:00,-0.04190379730649362,0.1584195104856699,0.11651571317917628
2017-08-21 19:15:00,-0.04805605591773198,0.15500765638735592,0.10695160046962393
2017-08-21 19:20:00,-0.05261591988943614,0.15160595231111323,0.09899003242167709
2017-08-21 19:25:00,-0.05740685039991701,0.14821091743883377,0.09080406703891676
2017-08-21 19:30:00,-0.055656324547661506,0.14481906559194985,0.08916274104428834
2017-08-21 19:35:00,-0.04117766371609904,0.14142690523143384,0.10024924151533479
2017-08-21 19:40:00,-0.010637729425100719,0.13803093945779904,0.12739321003269832
2017-08-21 19:45:00,0.01636328621715084,0.13462766601109882,0.15099095222824965
2017-08-21 19:50:00,0.026603541213038557,0.1312135772709273,0.15781711848396587
2017-08-21 19:55:00,0.028595004653887156,0.1277851602564188,0.15638016491030596
2017-08-21 20:00:00,0.02077849221429589,0.1243388966262481,0.14511738884054398
2017-08-21 20:05:00,0.007582259692871436,0.12087126267863042,0.12845352237150187
2017-08-21 20:10:00,-0.0017188737017188377,0.11737872935132165,0.11565985564960282
2017-08-21 20:15:00,-0.005541611027483949,0.113857762221618,0.10831615119413406
2017-08-21 20:20:00,-0.007554517717916687,0.11030482150635577,0.10275030378843909
2017-08-21 20:25:00,-0.012608624329555715,0.10671636206191214,0.09410773773235642
2017-08-21 20:30:00,-0.01809167764089439,0.10308883338420459,0.0849971557433102
2017-08-21 20:35:00,-0.020078534096990515,0.09939709052149348,0.07931855642450297
2017-08-21 20:40:00,-0.016042951035536646,0.09552972512844343,0.07948677409290679
2017-08-21 20:45:00,-0.008261446260133577,0.09135400478010884,0.08309255851997527
2017-08-21 20:50:00,-6.655121388910075e-7,0.08673748663804592,0.08673682112590703
2017-08-21 20:55:00,0.008315785424083361,0.08154801745031155,0.08986380287439491
2017-08-21 21:00:00,0.013345866857676872,0.07565373355146425,0.08899960040914112
2017-08-21 21:05:00,0.026915111167302906,0.06892306086256347,0.09583817202986639
2017-08-21 21:10:00,0.05686062234680948,0.06122471489116984,0.11808533723797932
2017-08-21 21:15:00,0.07707977036315113,0.05242770073134546,0.1295074710944966
2017-08-21 21:20:00,0.07876952370348883,0.042446511542441,0.12121603524592983
2017-08-21 21:25:00,0.07244318342216763,0.03137637133912906,0.10381955476129669
2017-08-21 21:30:00,0.05336426646581226,0.01935702242396305,0.0727212888897753
2017-08-21 21:35:00,0.016644482537784135,0.006527438747006965,0.0231719212847911
2017-08-21 21:40:00,0.0018611260457651118,-0.006974174094164908,-0.005113048048399797
2017-08-21 21:45:00,0.008448816602260028,-0.021010378854467705,-0.012561562252207677
2017-08-21 21:50:00,0.015977158322546675,-0.035444506641306106,-0.01946734831875943
2017-08-21 21:55:00,0.02415047204560166,-0.050140656914574325,-0.025990184868972664
2017-08-21 22:00:00,0.017760744895636418,-0.0649636974866561,-0.047202952591019684
2017-08-21 22:05:00,-0.011300603867184107,-0.07979039506528204,-0.09109099893246615
2017-08-21 22:10:00,-0.03737992280809172,-0.09454238919169251,-0.13192231199978424
2017-08-21 22:15:00,-0.03231969960610657,-0.10915206965384927,-0.14147176925995583
2017-08-21 22:20:00,-0.018816837886627726,-0.12355134152097615,-0.14236817940760388
2017-08-21 22:25:00,-0.01181105653192194,-0.13767162514355866,-0.1494826816754806
2017-08-21 22:30:00,-0.009573106810770976,-0.15144385615334466,-0.16101696296411563
2017-08-21 22:35:00,-0.009854524580834073,-0.1647984854633433,-0.17465301004417738
2017-08-21 22:40:00,-0.018327966637209037,-0.1776654792678261,-0.19599344590503515
2017-08-21 22:45:00,-0.023941477037259556,-0.18997431904232623,-0.21391579607958577
2017-08-21 22:50:00,-0.02615791239272268,-0.2016540015436392,-0.22781191393636185
2017-08-21 22:55:00,-0.02056563733408546,-0.21263303880982162,-0.23319867614390707
2017-08-21 23:00:00,-0.009806673337327295,-0.22283945816019263,-0.23264613149751992
2017-08-21 23:05:00,-0.009208159407707577,-0.23222057532134704,-0.24142873472905463
2017-08-21 23:10:00,-0.011533101534098731,-0.24080250473935444,-0.2523356062734532
2017-08-21 23:15:00,-0.009721089154724211,-0.24863117433649515,-0.25835226349121937
2017-08-21 23:20:00,-0.006398776696048813,-0.25575260011878514,-0.26215137681483397
2017-08-21 23:25:00,-0.006269214846845446,-0.2622128861759769,-0.26848210102282233
2017-08-21 23:30:00,-0.003719752649790879,-0.2680582246815581,-0.27177797733134895
2017-08-21 23:35:00,0.0010269317547602034,-0.27333489589275295,-0.27230796413799274
2017-08-21 23:40:00,0.0038838691883339308,-0.2780892681505212,-0.27420539896218726
2017-08-21 23:45:00,0.00384143122621698,-0.2823677978795588,-0.2785263666533418
2017-08-21 23:50:00,0.0005766597971557965,-0.28621702958829726,-0.28564036979114144
2017-08-21 23:55:00,-0.003971051229284994,-0.28968359586890474,-0.2936546470981897
2017-08-22 00:00:00,-0.0028967966632333776,-0.29281421739728447,-0.29571101406051786
2017-08-22 00:05:00,0.005151658056258252,-0.29565570293307614,-0.29050404487681786
2017-08-22 00:10:00,0.010866155142772897,-0.2982549493196554,-0.2873887941768825
2017-08-22 00:15:00,0.0038541489955192195,-0.30065894148413363,-0.2968047924886144
2017-08-22 00:20:00,-0.014113983033069818,-0.3029071660677226,-0.31702114910079243
2017-08-22 00:25:00,-0.03259825823177559,-0.30500882428520215,-0.33760708251697774
2017-08-22 00:30:00,-0.04596979059734367,-0.3069655419784814,-0.3529353325758251
2017-08-22 00:35:00,-0.05132443106937025,-0.3087789489783285,-0.36010338004769876
2017-08-22 00:40:00,-0.05128930811615262,-0.310450679104371,-0.36173998722052364
2017-08-22 00:45:00,-0.04721881253666542,-0.3119823701650948,-0.3592011827017602
2017-08-22 00:50:00,-0.042859581291377936,-0.313375663957845,-0.35623524524922295
2017-08-22 00:55:00,-0.03735266442519452,-0.3146322062688259,-0.3519848706940204
2017-08-22 01:00:00,-0.02776959351074142,-0.3157536468731,-0.3435232403838414
2017-08-22 01:05:00,0.002302101402826682,-0.3167416395345895,-0.31443953813176284
2017-08-22 01:10:00,0.04221406350343622,-0.3175978420060748,-0.2753837785026386
2017-08-22 01:15:00,0.04707411391135045,-0.3183239160291963,-0.27124980211784583
2017-08-22 01:20:00,0.023990645847922674,-0.3189215273344522,-0.2949308814865296
2017-08-22 01:25:00,0.008170131021864894,-0.31939234564120034,-0.31122221461933547
2017-08-22 01:30:00,0.0017014956136774775,-0.3197380446576569,-0.3180365490439794
2017-08-22 01:35:00,-0.005059848247225601,-0.3199603020808984,-0.325020150328124
2017-08-22 01:40:00,-0.012761487748864295,-0.32006079959685796,-0.3328222873457223
2017-08-22 01:45:00,-0.016785009622055105,-0.3200412228803297,-0.3368262325023848
2017-08-22 01:50:00,-0.025892499028540905,-0.3199032615949655,-0.3457957606235064
2017-08-22 01:55:00,-0.028396261193278313,-0.3196486093932771,-0.3480448705865554
2017-08-22 02:00:00,-0.02507438105911958,-0.319278963916634,-0.3443533449757536
2017-08-22 02:05:00,-0.025879243595892106,-0.3187960267952662,-0.3446752703911583
2017-08-22 02:10:00,-0.029999247933842153,-0.3182015036482613,-0.34820075158210345
2017-08-22 02:15:00,-0.030180769364155244,-0.31749710408356574,-0.347677873447721
2017-08-22 02:20:00,-0.028963479375334566,-0.3166845416979862,-0.34564802107332077
2017-08-22 02:25:00,-0.026105365484117474,-0.31576553407718694,-0.3418708995613044
2017-08-22 02:30:00,-0.025106143457665382,-0.3147418027956923,-0.3398479462533577
2017-08-22 02:35:00,-0.025547607275821383,-0.31361507341688477,-0.33916268069270616
2017-08-22 02:40:00,-0.03398274596876473,-0.31238707549300576,-0.3463698214617705
2017-08-22 02:45:00,-0.04018979942717886,-0.31105954256515617,-0.35124934199233504
2017-08-22 02:50:00,-0.036259238814017394,-0.3096342121632955,-0.3458934509773129
2017-08-22 02:55:00,-0.023540068138165112,-0.30811282580624205,-0.33165289394440717
2017-08-22 03:00:00,-0.01191244648163668,-0.30649712900167303,-0.3184095754833097
2017-08-22 03:05:00,-0.012684988906296886,-0.30478887124612547,-0.31747386015242235
2017-08-22 03:10:00,-0.016578411884111056,-0.3029898060249938,-0.3195682179091049
2017-08-22 03:15:00,-0.017467813056356193,-0.3011016908125327,-0.3185695038688889
2017-08-22 03:20:00,-0.02450907509934516,-0.2991271343447468,-0.32363620944409194
2017-08-22 03:25:00,-0.027876698294300402,-0.2970721365796954,-0.3249488348739958
2017-08-22 03:30:00,-0.020271520454403467,-0.2949435436266685,-0.31521506408107197
2017-08-22 03:35:00,-0.0026251725777694758,-0.29274820000870366,-0.2953733725864731
