Observation Time (UTC),Penetration (mV/m),Quiet (mV/m),Quiet plus Penetration (mV/m)
2017-08-26 00:00:00,0.0019528918957933638,-0.3101954238599006,-0.3082425319641073
2017-08-26 00:05:00,0.002251389352436081,-0.31266509159954664,-0.31041370224711057
2017-08-26 00:10:00,0.0020717971727242696,-0.31487083711598446,-0.3127990399432602
2017-08-26 00:15:00,0.0019694137766694134,-0.316891170514241,-0.31492175673757156
2017-08-26 00:20:00,0.0017419538260152595,-0.31879154824529377,-0.3170495944192785
2017-08-26 00:25:00,0.0008495432204228277,-0.32058492813484124,-0.3197353849144184
2017-08-26 00:30:00,0.0004157296209803763,-0.3222711389214339,-0.32185540930045353
2017-08-26 00:35:00,0.0005865484011706177,-0.32385001257925317,-0.32326346417808255
2017-08-26 00:40:00,-0.00018323404286731186,-0.32532138431811236,-0.32550461836097966
2017-08-26 00:45:00,-0.001846320162285372,-0.32668509258345735,-0.3285314127457427
2017-08-26 00:50:00,-0.0036942061396685365,-0.32794097905636616,-0.3316351851960347
2017-08-26 00:55:00,-0.005231007478179643,-0.32908888865354835,-0.33431989613172797
2017-08-26 01:00:00,-0.004860075625387345,-0.3301286695273458,-0.3349887451527332
2017-08-26 01:05:00,-0.004793858599558787,-0.33106017306573304,-0.3358540316652918
2017-08-26 01:10:00,-0.007519366552037417,-0.33188325389231565,-0.3394026204443531
2017-08-26 01:15:00,-0.010362624344448389,-0.332597769866332,-0.3429603942107804
2017-08-26 01:20:00,-0.010815715064201602,-0.33320358208265227,-0.34401929714685386
2017-08-26 01:25:00,-0.008110796610771924,-0.3337005548717789,-0.3418113514825508
2017-08-26 01:30:00,-0.0032515988331161755,-0.3340885557998461,-0.33734015463296224
2017-08-26 01:35:00,0.0018789597818399042,-0.33436745566862064,-0.33248849588678075
2017-08-26 01:40:00,0.004930273198035958,-0.33453712851550016,-0.3296068553174642
2017-08-26 01:45:00,0.00670699767563658,-0.33459745161351595,-0.32789045393787936
2017-08-26 01:50:00,0.008539935449868292,-0.33454830547133085,-0.32600837002146255
2017-08-26 01:55:00,0.011555912981045253,-0.33438957383323925,-0.322833660852194
2017-08-26 02:00:00,0.01606980517947748,-0.3341211436791679,-0.3180513384996904
2017-08-26 02:05:00,0.022442841686118466,-0.33374290522467587,-0.3113000635385574
2017-08-26 02:10:00,0.03173991498999515,-0.3332547519209537,-0.3015148369309586
2017-08-26 02:15:00,0.03788283831971965,-0.33265658045482493,-0.29477374213510527
2017-08-26 02:20:00,0.03870550221010848,-0.3319482907487446,-0.2932427885386361
2017-08-26 02:25:00,0.036477266990455934,-0.3311297859607994,-0.29465251897034345
2017-08-26 02:30:00,0.03190021046060203,-0.33020097248470903,-0.298300762024107
2017-08-26 02:35:00,0.030127927491523123,-0.3291617599498245,-0.2990338324583014
2017-08-26 02:40:00,0.03366202402936908,-0.3280120612211291,-0.29435003719176
2017-08-26 02:45:00,0.03408471385884115,-0.3267517923992387,-0.29266707854039753
2017-08-26 02:50:00,0.02455632998687046,-0.3253808728204004,-0.30082454283352994
2017-08-26 02:55:00,0.014016030637484717,-0.32389922505649416,-0.30988319441900947
2017-08-26 03:00:00,0.009348550940289644,-0.32230677491503135,-0.3129582239747417
2017-08-26 03:05:00,0.005525404115866113,-0.3206034514391557,-0.3150780473232896
2017-08-26 03:10:00,0.0008876086379600135,-0.31878918690764296,-0.31790157826968296
2017-08-26 03:15:00,-0.0030864211163370452,-0.3168639168349013,-0.31995033795123834
2017-08-26 03:20:00,-0.010334716251159063,-0.31482886228208495,-0.325163578533244
2017-08-26 03:25:00,-0.02001753119432212,-0.31269037541281974,-0.3327079066071419
2017-08-26 03:30:00,-0.02236088991413337,-0.31045609014902803,-0.3328169800631614
2017-08-26 03:35:00,-0.02276158858375422,-0.308133639515409,-0.3308952280991632
2017-08-26 03:40:00,-0.02302008023862677,-0.30573065563943885,-0.32875073587806564
